CMDLINE /home/alfredo/.cache/pypoetry/virtualenvs/db-sicredi-BphEo1On-py3.11/bin/python script/worst_performance/question2.py
MEM 26.320312 1713399218.4210
MEM 26.320312 1713399218.5211
MEM 26.320312 1713399218.6213
MEM 26.320312 1713399218.7214
MEM 26.320312 1713399218.8215
MEM 26.320312 1713399218.9218
MEM 26.320312 1713399219.0220
MEM 26.320312 1713399219.1222
MEM 26.320312 1713399219.2223
MEM 26.320312 1713399219.3224
MEM 26.320312 1713399219.4226
MEM 26.320312 1713399219.5227
MEM 26.320312 1713399219.6228
MEM 26.320312 1713399219.7229
MEM 26.320312 1713399219.8231
MEM 26.320312 1713399219.9233
MEM 26.320312 1713399220.0235
MEM 26.320312 1713399220.1236
MEM 26.320312 1713399220.2238
MEM 26.320312 1713399220.3239
MEM 26.320312 1713399220.4240
MEM 26.320312 1713399220.5241
MEM 26.320312 1713399220.6242
MEM 26.320312 1713399220.7244
MEM 26.320312 1713399220.8245
MEM 26.320312 1713399220.9247
MEM 26.320312 1713399221.0249
MEM 26.320312 1713399221.1251
MEM 26.320312 1713399221.2253
MEM 26.320312 1713399221.3255
MEM 26.320312 1713399221.4256
MEM 26.320312 1713399221.5257
MEM 26.320312 1713399221.6258
MEM 26.320312 1713399221.7260
MEM 26.320312 1713399221.8261
MEM 26.320312 1713399221.9262
MEM 26.320312 1713399222.0264
MEM 26.320312 1713399222.1266
MEM 26.320312 1713399222.2268
MEM 26.320312 1713399222.3269
MEM 26.320312 1713399222.4270
MEM 26.320312 1713399222.5272
MEM 26.320312 1713399222.6273
MEM 26.320312 1713399222.7274
MEM 26.320312 1713399222.8275
MEM 26.320312 1713399222.9277
MEM 26.320312 1713399223.0278
MEM 26.320312 1713399223.1281
MEM 26.320312 1713399223.2283
MEM 26.320312 1713399223.3285
MEM 26.320312 1713399223.4286
MEM 26.320312 1713399223.5287
MEM 26.320312 1713399223.6289
MEM 26.320312 1713399223.7290
MEM 26.320312 1713399223.8291
MEM 26.320312 1713399223.9293
MEM 26.320312 1713399224.0294
MEM 26.320312 1713399224.1297
MEM 26.320312 1713399224.2298
MEM 26.320312 1713399224.3300
MEM 26.320312 1713399224.4301
MEM 26.320312 1713399224.5303
MEM 26.320312 1713399224.6304
MEM 26.320312 1713399224.7305
MEM 26.320312 1713399224.8306
MEM 26.320312 1713399224.9308
MEM 26.320312 1713399225.0309
MEM 26.320312 1713399225.1311
MEM 26.320312 1713399225.2313
MEM 26.320312 1713399225.3315
MEM 26.320312 1713399225.4316
MEM 26.320312 1713399225.5318
MEM 26.320312 1713399225.6319
MEM 26.320312 1713399225.7321
MEM 26.320312 1713399225.8322
MEM 26.320312 1713399225.9323
MEM 26.320312 1713399226.0324
MEM 26.320312 1713399226.1326
MEM 26.320312 1713399226.2328
MEM 26.320312 1713399226.3330
MEM 26.320312 1713399226.4331
MEM 26.320312 1713399226.5333
MEM 26.320312 1713399226.6334
MEM 26.320312 1713399226.7335
MEM 26.320312 1713399226.8336
MEM 26.320312 1713399226.9338
MEM 26.320312 1713399227.0339
MEM 26.320312 1713399227.1340
MEM 26.320312 1713399227.2342
MEM 26.320312 1713399227.3344
MEM 26.320312 1713399227.4346
MEM 26.320312 1713399227.5348
MEM 26.320312 1713399227.6349
MEM 26.320312 1713399227.7350
MEM 26.320312 1713399227.8351
MEM 26.320312 1713399227.9353
MEM 26.320312 1713399228.0354
MEM 26.320312 1713399228.1356
MEM 26.320312 1713399228.2358
MEM 26.320312 1713399228.3360
MEM 26.320312 1713399228.4362
MEM 26.320312 1713399228.5363
MEM 26.320312 1713399228.6365
MEM 26.320312 1713399228.7366
MEM 26.320312 1713399228.8367
MEM 26.320312 1713399228.9369
MEM 26.320312 1713399229.0370
MEM 26.320312 1713399229.1371
MEM 26.320312 1713399229.2373
MEM 26.320312 1713399229.3375
MEM 26.320312 1713399229.4377
MEM 26.320312 1713399229.5379
MEM 26.320312 1713399229.6381
MEM 26.320312 1713399229.7382
MEM 26.320312 1713399229.8383
MEM 26.320312 1713399229.9386
MEM 26.320312 1713399230.0387
MEM 26.320312 1713399230.1388
MEM 26.320312 1713399230.2390
MEM 26.320312 1713399230.3392
MEM 26.320312 1713399230.4394
MEM 26.320312 1713399230.5395
MEM 26.320312 1713399230.6397
MEM 26.320312 1713399230.7398
MEM 26.320312 1713399230.8399
MEM 26.320312 1713399230.9401
MEM 26.320312 1713399231.0402
MEM 26.320312 1713399231.1404
MEM 26.320312 1713399231.2406
MEM 26.320312 1713399231.3408
MEM 26.320312 1713399231.4409
MEM 26.320312 1713399231.5412
MEM 26.320312 1713399231.6414
MEM 26.320312 1713399231.7415
MEM 26.320312 1713399231.8416
MEM 26.320312 1713399231.9418
MEM 26.320312 1713399232.0419
MEM 26.320312 1713399232.1420
MEM 26.320312 1713399232.2421
MEM 26.320312 1713399232.3423
MEM 26.320312 1713399232.4424
MEM 26.320312 1713399232.5426
MEM 26.320312 1713399232.6428
MEM 26.320312 1713399232.7429
MEM 26.320312 1713399232.8430
MEM 26.320312 1713399232.9432
MEM 26.320312 1713399233.0433
MEM 26.320312 1713399233.1434
MEM 26.320312 1713399233.2436
MEM 26.320312 1713399233.3438
MEM 26.320312 1713399233.4440
MEM 26.320312 1713399233.5441
MEM 26.320312 1713399233.6443
MEM 26.320312 1713399233.7445
MEM 26.320312 1713399233.8447
MEM 26.320312 1713399233.9449
MEM 26.320312 1713399234.0450
MEM 26.320312 1713399234.1452
MEM 26.320312 1713399234.2453
MEM 26.320312 1713399234.3454
MEM 26.320312 1713399234.4456
MEM 26.320312 1713399234.5457
MEM 26.320312 1713399234.6459
MEM 26.320312 1713399234.7460
MEM 26.320312 1713399234.8462
MEM 26.320312 1713399234.9463
MEM 26.320312 1713399235.0464
MEM 26.320312 1713399235.1466
MEM 26.320312 1713399235.2467
MEM 26.320312 1713399235.3469
MEM 26.320312 1713399235.4470
MEM 26.320312 1713399235.5472
MEM 26.320312 1713399235.6473
MEM 26.320312 1713399235.7476
MEM 26.320312 1713399235.8477
MEM 26.320312 1713399235.9479
MEM 26.320312 1713399236.0480
MEM 26.320312 1713399236.1482
MEM 26.320312 1713399236.2483
MEM 26.320312 1713399236.3484
MEM 26.320312 1713399236.4485
MEM 26.320312 1713399236.5487
MEM 26.320312 1713399236.6488
MEM 26.320312 1713399236.7490
MEM 26.320312 1713399236.8491
MEM 26.320312 1713399236.9493
MEM 26.320312 1713399237.0494
MEM 26.320312 1713399237.1496
MEM 26.320312 1713399237.2497
MEM 26.320312 1713399237.3499
MEM 26.320312 1713399237.4500
MEM 26.320312 1713399237.5501
MEM 26.320312 1713399237.6503
MEM 26.320312 1713399237.7504
MEM 26.320312 1713399237.8506
MEM 26.320312 1713399237.9508
MEM 26.320312 1713399238.0510
MEM 26.320312 1713399238.1511
MEM 26.320312 1713399238.2512
MEM 26.320312 1713399238.3513
MEM 26.320312 1713399238.4515
MEM 26.320312 1713399238.5517
MEM 26.320312 1713399238.6518
MEM 26.320312 1713399238.7520
MEM 26.320312 1713399238.8522
MEM 26.320312 1713399238.9523
MEM 26.320312 1713399239.0525
MEM 26.320312 1713399239.1526
MEM 26.320312 1713399239.2527
MEM 26.320312 1713399239.3529
MEM 26.320312 1713399239.4531
MEM 26.320312 1713399239.5532
MEM 26.320312 1713399239.6533
MEM 26.320312 1713399239.7535
MEM 26.320312 1713399239.8536
MEM 26.320312 1713399239.9538
MEM 26.320312 1713399240.0540
MEM 26.320312 1713399240.1542
MEM 26.320312 1713399240.2543
MEM 26.320312 1713399240.3544
MEM 26.320312 1713399240.4546
MEM 26.320312 1713399240.5547
MEM 26.320312 1713399240.6549
MEM 26.320312 1713399240.7550
MEM 26.320312 1713399240.8551
MEM 26.320312 1713399240.9553
MEM 26.320312 1713399241.0555
MEM 26.320312 1713399241.1556
MEM 26.320312 1713399241.2558
MEM 26.320312 1713399241.3560
MEM 26.320312 1713399241.4561
MEM 26.320312 1713399241.5562
MEM 26.320312 1713399241.6564
MEM 26.320312 1713399241.7565
MEM 26.320312 1713399241.8566
MEM 26.320312 1713399241.9568
MEM 26.320312 1713399242.0570
MEM 26.320312 1713399242.1572
MEM 26.320312 1713399242.2573
MEM 26.320312 1713399242.3574
MEM 26.320312 1713399242.4576
MEM 26.320312 1713399242.5577
MEM 26.320312 1713399242.6578
MEM 26.320312 1713399242.7579
MEM 26.320312 1713399242.8581
MEM 26.320312 1713399242.9582
MEM 26.320312 1713399243.0584
MEM 26.320312 1713399243.1586
MEM 26.320312 1713399243.2587
MEM 26.320312 1713399243.3589
MEM 26.320312 1713399243.4590
MEM 26.320312 1713399243.5592
MEM 26.320312 1713399243.6594
MEM 26.320312 1713399243.7595
MEM 26.320312 1713399243.8597
MEM 26.320312 1713399243.9599
MEM 26.320312 1713399244.0601
MEM 26.320312 1713399244.1604
MEM 26.320312 1713399244.2606
MEM 26.320312 1713399244.3608
MEM 26.320312 1713399244.4610
MEM 26.320312 1713399244.5612
MEM 26.320312 1713399244.6614
MEM 26.320312 1713399244.7615
MEM 26.320312 1713399244.8617
MEM 26.320312 1713399244.9618
MEM 26.320312 1713399245.0620
MEM 26.320312 1713399245.1622
MEM 26.320312 1713399245.2623
MEM 26.320312 1713399245.3625
MEM 26.320312 1713399245.4627
MEM 26.320312 1713399245.5628
MEM 26.320312 1713399245.6630
MEM 26.320312 1713399245.7631
MEM 26.320312 1713399245.8633
MEM 26.320312 1713399245.9634
MEM 26.320312 1713399246.0635
MEM 26.320312 1713399246.1637
MEM 26.320312 1713399246.2639
MEM 26.320312 1713399246.3641
MEM 26.320312 1713399246.4642
MEM 26.320312 1713399246.5644
MEM 26.320312 1713399246.6645
MEM 26.320312 1713399246.7646
MEM 26.320312 1713399246.8648
MEM 26.320312 1713399246.9649
MEM 26.320312 1713399247.0651
MEM 26.320312 1713399247.1653
MEM 26.320312 1713399247.2655
MEM 26.320312 1713399247.3656
MEM 26.320312 1713399247.4658
MEM 26.320312 1713399247.5659
MEM 26.320312 1713399247.6661
MEM 26.320312 1713399247.7662
MEM 26.320312 1713399247.8663
MEM 26.320312 1713399247.9665
MEM 26.320312 1713399248.0666
MEM 26.320312 1713399248.1668
MEM 26.320312 1713399248.2669
MEM 26.320312 1713399248.3672
MEM 26.320312 1713399248.4673
MEM 26.320312 1713399248.5675
MEM 26.320312 1713399248.6677
MEM 26.320312 1713399248.7678
MEM 26.320312 1713399248.8680
MEM 26.320312 1713399248.9682
MEM 26.320312 1713399249.0684
MEM 26.320312 1713399249.1685
MEM 26.320312 1713399249.2686
MEM 26.320312 1713399249.3688
MEM 26.320312 1713399249.4690
MEM 26.320312 1713399249.5692
MEM 26.320312 1713399249.6693
MEM 26.320312 1713399249.7694
MEM 26.320312 1713399249.8696
MEM 26.320312 1713399249.9697
MEM 26.320312 1713399250.0698
MEM 26.320312 1713399250.1700
MEM 26.320312 1713399250.2701
MEM 26.320312 1713399250.3703
MEM 26.320312 1713399250.4705
MEM 26.320312 1713399250.5707
MEM 26.320312 1713399250.6708
MEM 26.320312 1713399250.7710
MEM 26.320312 1713399250.8711
MEM 26.320312 1713399250.9713
MEM 26.320312 1713399251.0714
MEM 26.320312 1713399251.1715
MEM 26.320312 1713399251.2716
MEM 26.320312 1713399251.3718
MEM 26.320312 1713399251.4719
MEM 26.320312 1713399251.5721
MEM 26.320312 1713399251.6722
MEM 26.320312 1713399251.7723
MEM 26.320312 1713399251.8725
MEM 26.320312 1713399251.9726
MEM 26.320312 1713399252.0728
MEM 26.320312 1713399252.1729
MEM 26.320312 1713399252.2730
MEM 26.320312 1713399252.3731
MEM 26.320312 1713399252.4733
MEM 26.320312 1713399252.5735
MEM 26.320312 1713399252.6736
MEM 26.320312 1713399252.7738
MEM 26.320312 1713399252.8739
MEM 26.320312 1713399252.9741
MEM 26.320312 1713399253.0742
MEM 26.320312 1713399253.1743
MEM 26.320312 1713399253.2745
MEM 26.320312 1713399253.3746
MEM 26.320312 1713399253.4748
MEM 26.320312 1713399253.5750
MEM 26.320312 1713399253.6751
MEM 26.320312 1713399253.7753
MEM 26.320312 1713399253.8755
MEM 26.320312 1713399253.9757
MEM 26.320312 1713399254.0758
MEM 26.320312 1713399254.1760
MEM 26.320312 1713399254.2761
MEM 26.320312 1713399254.3762
MEM 26.320312 1713399254.4763
MEM 26.320312 1713399254.5765
MEM 26.320312 1713399254.6767
MEM 26.320312 1713399254.7769
MEM 26.320312 1713399254.8770
MEM 26.320312 1713399254.9771
MEM 26.320312 1713399255.0773
MEM 26.320312 1713399255.1774
MEM 26.320312 1713399255.2776
MEM 26.320312 1713399255.3777
MEM 26.320312 1713399255.4779
MEM 26.320312 1713399255.5780
MEM 26.320312 1713399255.6782
MEM 26.320312 1713399255.7784
MEM 26.320312 1713399255.8785
MEM 26.320312 1713399255.9787
MEM 26.320312 1713399256.0788
MEM 26.320312 1713399256.1789
MEM 26.320312 1713399256.2791
MEM 26.320312 1713399256.3792
MEM 26.320312 1713399256.4793
MEM 26.320312 1713399256.5795
MEM 26.320312 1713399256.6796
MEM 26.320312 1713399256.7798
MEM 26.320312 1713399256.8800
MEM 26.320312 1713399256.9801
MEM 26.320312 1713399257.0802
MEM 26.320312 1713399257.1804
MEM 26.320312 1713399257.2805
MEM 26.320312 1713399257.3806
MEM 26.320312 1713399257.4808
MEM 26.320312 1713399257.5810
MEM 26.320312 1713399257.6811
MEM 26.320312 1713399257.7813
MEM 26.320312 1713399257.8815
MEM 26.320312 1713399257.9816
MEM 26.320312 1713399258.0817
MEM 26.320312 1713399258.1819
MEM 26.320312 1713399258.2820
MEM 26.320312 1713399258.3821
MEM 26.320312 1713399258.4823
MEM 26.320312 1713399258.5824
MEM 26.320312 1713399258.6826
MEM 26.320312 1713399258.7827
MEM 26.320312 1713399258.8830
MEM 26.320312 1713399258.9832
MEM 26.320312 1713399259.0833
MEM 26.320312 1713399259.1834
MEM 26.320312 1713399259.2835
MEM 26.320312 1713399259.3837
MEM 26.320312 1713399259.4838
MEM 26.320312 1713399259.5840
MEM 26.320312 1713399259.6841
MEM 26.320312 1713399259.7842
MEM 26.320312 1713399259.8844
MEM 26.320312 1713399259.9846
MEM 26.320312 1713399260.0848
MEM 26.320312 1713399260.1849
MEM 26.320312 1713399260.2850
MEM 26.320312 1713399260.3851
MEM 26.320312 1713399260.4853
MEM 26.320312 1713399260.5854
MEM 26.320312 1713399260.6855
MEM 26.320312 1713399260.7857
MEM 26.320312 1713399260.8858
MEM 26.320312 1713399260.9860
MEM 26.320312 1713399261.0861
MEM 26.320312 1713399261.1863
MEM 26.320312 1713399261.2864
MEM 26.320312 1713399261.3865
MEM 26.320312 1713399261.4866
MEM 26.320312 1713399261.5868
MEM 26.320312 1713399261.6870
MEM 26.320312 1713399261.7871
MEM 26.320312 1713399261.8872
MEM 26.320312 1713399261.9875
MEM 26.320312 1713399262.0876
MEM 26.320312 1713399262.1877
MEM 26.320312 1713399262.2878
MEM 26.320312 1713399262.3880
MEM 26.320312 1713399262.4881
MEM 26.320312 1713399262.5882
MEM 26.320312 1713399262.6884
MEM 26.320312 1713399262.7885
MEM 26.320312 1713399262.8886
MEM 26.320312 1713399262.9888
MEM 26.320312 1713399263.0890
MEM 26.320312 1713399263.1891
MEM 26.320312 1713399263.2892
MEM 26.320312 1713399263.3894
MEM 26.320312 1713399263.4895
MEM 26.320312 1713399263.5897
MEM 26.320312 1713399263.6898
MEM 26.320312 1713399263.7900
MEM 26.320312 1713399263.8901
MEM 26.320312 1713399263.9903
MEM 26.320312 1713399264.0905
MEM 26.320312 1713399264.1908
MEM 26.320312 1713399264.2909
MEM 26.320312 1713399264.3910
MEM 26.320312 1713399264.4911
MEM 26.320312 1713399264.5913
MEM 26.320312 1713399264.6914
MEM 26.320312 1713399264.7915
MEM 26.320312 1713399264.8917
MEM 26.320312 1713399264.9918
MEM 26.320312 1713399265.0919
MEM 26.320312 1713399265.1922
MEM 26.320312 1713399265.2923
MEM 26.320312 1713399265.3924
MEM 26.320312 1713399265.4926
MEM 26.320312 1713399265.5927
MEM 26.320312 1713399265.6929
MEM 26.320312 1713399265.7930
MEM 26.320312 1713399265.8932
MEM 26.320312 1713399265.9933
MEM 26.320312 1713399266.0935
MEM 26.320312 1713399266.1937
MEM 26.320312 1713399266.2938
MEM 26.320312 1713399266.3939
MEM 26.320312 1713399266.4940
MEM 26.320312 1713399266.5942
MEM 26.320312 1713399266.6943
MEM 26.320312 1713399266.7944
MEM 26.320312 1713399266.8946
MEM 26.320312 1713399266.9947
MEM 26.320312 1713399267.0948
MEM 26.320312 1713399267.1950
MEM 26.320312 1713399267.2952
MEM 26.320312 1713399267.3954
MEM 26.320312 1713399267.4955
MEM 26.320312 1713399267.5957
MEM 26.320312 1713399267.6959
MEM 26.320312 1713399267.7960
MEM 26.320312 1713399267.8961
MEM 26.320312 1713399267.9963
MEM 26.320312 1713399268.0964
MEM 26.320312 1713399268.1965
MEM 26.320312 1713399268.2967
MEM 26.320312 1713399268.3968
MEM 26.320312 1713399268.4970
MEM 26.320312 1713399268.5971
MEM 26.320312 1713399268.6972
MEM 26.320312 1713399268.7974
MEM 26.320312 1713399268.8975
MEM 26.320312 1713399268.9976
MEM 26.320312 1713399269.0978
MEM 26.320312 1713399269.1980
MEM 26.320312 1713399269.2982
MEM 26.320312 1713399269.3984
MEM 26.320312 1713399269.4986
MEM 26.320312 1713399269.5988
MEM 26.320312 1713399269.6989
MEM 26.320312 1713399269.7991
MEM 26.320312 1713399269.8992
MEM 26.320312 1713399269.9994
MEM 26.320312 1713399270.0995
MEM 26.320312 1713399270.1997
MEM 26.320312 1713399270.2998
MEM 26.320312 1713399270.4000
MEM 26.320312 1713399270.5002
MEM 26.320312 1713399270.6003
MEM 26.320312 1713399270.7004
MEM 26.320312 1713399270.8006
MEM 26.320312 1713399270.9007
MEM 26.320312 1713399271.0008
MEM 26.320312 1713399271.1010
MEM 26.320312 1713399271.2011
MEM 26.320312 1713399271.3012
MEM 26.320312 1713399271.4015
MEM 26.320312 1713399271.5017
MEM 26.320312 1713399271.6018
MEM 26.320312 1713399271.7020
MEM 26.320312 1713399271.8021
MEM 26.320312 1713399271.9023
MEM 26.320312 1713399272.0024
MEM 26.320312 1713399272.1026
MEM 26.320312 1713399272.2027
MEM 26.320312 1713399272.3028
MEM 26.320312 1713399272.4029
MEM 26.320312 1713399272.5031
MEM 26.320312 1713399272.6033
MEM 26.320312 1713399272.7034
MEM 26.320312 1713399272.8035
MEM 26.320312 1713399272.9036
MEM 26.320312 1713399273.0038
MEM 26.320312 1713399273.1039
MEM 26.320312 1713399273.2040
MEM 26.320312 1713399273.3042
MEM 26.320312 1713399273.4043
MEM 26.320312 1713399273.5045
MEM 26.320312 1713399273.6047
MEM 26.320312 1713399273.7049
MEM 26.320312 1713399273.8051
MEM 26.320312 1713399273.9052
MEM 26.320312 1713399274.0053
MEM 26.320312 1713399274.1055
MEM 26.320312 1713399274.2056
MEM 26.320312 1713399274.3058
MEM 26.320312 1713399274.4059
MEM 26.320312 1713399274.5061
MEM 26.320312 1713399274.6063
MEM 26.320312 1713399274.7064
MEM 26.320312 1713399274.8066
MEM 26.320312 1713399274.9067
MEM 26.320312 1713399275.0068
MEM 26.320312 1713399275.1070
MEM 26.320312 1713399275.2071
MEM 26.320312 1713399275.3072
MEM 26.320312 1713399275.4074
MEM 26.320312 1713399275.5075
MEM 26.320312 1713399275.6077
MEM 26.320312 1713399275.7079
MEM 26.320312 1713399275.8081
MEM 26.320312 1713399275.9082
MEM 26.320312 1713399276.0084
MEM 26.320312 1713399276.1085
MEM 26.320312 1713399276.2086
MEM 26.320312 1713399276.3088
MEM 26.320312 1713399276.4089
MEM 26.320312 1713399276.5090
MEM 26.320312 1713399276.6092
MEM 26.320312 1713399276.7093
MEM 26.320312 1713399276.8095
MEM 26.320312 1713399276.9097
MEM 26.320312 1713399277.0098
MEM 26.320312 1713399277.1099
MEM 26.320312 1713399277.2101
MEM 26.320312 1713399277.3102
MEM 26.320312 1713399277.4103
MEM 26.320312 1713399277.5105
MEM 26.320312 1713399277.6106
MEM 26.320312 1713399277.7108
MEM 26.320312 1713399277.8110
MEM 26.320312 1713399277.9112
MEM 26.320312 1713399278.0114
MEM 26.320312 1713399278.1115
MEM 26.320312 1713399278.2116
MEM 26.320312 1713399278.3117
MEM 26.320312 1713399278.4119
MEM 26.320312 1713399278.5120
MEM 26.320312 1713399278.6121
MEM 26.320312 1713399278.7123
MEM 26.320312 1713399278.8125
MEM 26.320312 1713399278.9127
MEM 26.320312 1713399279.0129
MEM 26.320312 1713399279.1131
MEM 26.320312 1713399279.2132
MEM 26.320312 1713399279.3134
MEM 26.320312 1713399279.4136
MEM 26.320312 1713399279.5137
MEM 26.320312 1713399279.6138
MEM 26.320312 1713399279.7140
MEM 26.320312 1713399279.8142
MEM 26.320312 1713399279.9144
MEM 26.320312 1713399280.0146
MEM 26.320312 1713399280.1147
MEM 26.320312 1713399280.2148
MEM 26.320312 1713399280.3149
MEM 26.320312 1713399280.4151
MEM 26.320312 1713399280.5152
MEM 26.320312 1713399280.6154
MEM 26.320312 1713399280.7155
MEM 26.320312 1713399280.8156
MEM 26.320312 1713399280.9158
MEM 26.320312 1713399281.0160
MEM 26.320312 1713399281.1161
MEM 26.320312 1713399281.2162
MEM 26.320312 1713399281.3163
MEM 26.320312 1713399281.4165
MEM 26.320312 1713399281.5166
MEM 26.320312 1713399281.6167
MEM 26.320312 1713399281.7169
MEM 26.320312 1713399281.8171
MEM 26.320312 1713399281.9172
MEM 26.320312 1713399282.0175
MEM 26.320312 1713399282.1176
MEM 26.320312 1713399282.2178
MEM 26.320312 1713399282.3179
MEM 26.320312 1713399282.4180
MEM 26.320312 1713399282.5182
MEM 26.320312 1713399282.6183
MEM 26.320312 1713399282.7184
MEM 26.320312 1713399282.8186
MEM 26.320312 1713399282.9187
MEM 26.320312 1713399283.0189
MEM 26.320312 1713399283.1190
MEM 26.320312 1713399283.2192
MEM 26.320312 1713399283.3193
MEM 26.320312 1713399283.4195
MEM 26.320312 1713399283.5196
MEM 26.320312 1713399283.6197
MEM 26.320312 1713399283.7199
MEM 26.320312 1713399283.8200
MEM 26.320312 1713399283.9202
MEM 26.320312 1713399284.0204
MEM 26.320312 1713399284.1206
MEM 26.320312 1713399284.2208
MEM 26.320312 1713399284.3209
MEM 26.320312 1713399284.4211
MEM 26.320312 1713399284.5213
MEM 26.320312 1713399284.6214
MEM 26.320312 1713399284.7216
MEM 26.320312 1713399284.8217
MEM 26.320312 1713399284.9219
MEM 26.320312 1713399285.0220
MEM 26.320312 1713399285.1222
MEM 26.320312 1713399285.2223
MEM 26.320312 1713399285.3225
MEM 26.320312 1713399285.4226
MEM 26.320312 1713399285.5227
MEM 26.320312 1713399285.6229
MEM 26.320312 1713399285.7230
MEM 26.320312 1713399285.8232
MEM 26.320312 1713399285.9233
MEM 26.320312 1713399286.0235
MEM 26.320312 1713399286.1236
MEM 26.320312 1713399286.2238
MEM 26.320312 1713399286.3240
MEM 26.320312 1713399286.4242
MEM 26.320312 1713399286.5243
MEM 26.320312 1713399286.6244
MEM 26.320312 1713399286.7246
MEM 26.320312 1713399286.8247
MEM 26.320312 1713399286.9249
MEM 26.320312 1713399287.0250
MEM 26.320312 1713399287.1251
MEM 26.320312 1713399287.2253
MEM 26.320312 1713399287.3255
MEM 26.320312 1713399287.4256
MEM 26.320312 1713399287.5257
MEM 26.320312 1713399287.6259
MEM 26.320312 1713399287.7260
MEM 26.320312 1713399287.8262
MEM 26.320312 1713399287.9264
MEM 26.320312 1713399288.0265
MEM 26.320312 1713399288.1267
MEM 26.320312 1713399288.2268
MEM 26.320312 1713399288.3270
MEM 26.320312 1713399288.4272
MEM 26.320312 1713399288.5274
MEM 26.320312 1713399288.6275
MEM 26.320312 1713399288.7276
MEM 26.320312 1713399288.8278
MEM 26.320312 1713399288.9279
MEM 26.320312 1713399289.0280
MEM 26.320312 1713399289.1282
MEM 26.320312 1713399289.2283
MEM 26.320312 1713399289.3285
MEM 26.320312 1713399289.4286
MEM 26.320312 1713399289.5288
MEM 26.320312 1713399289.6290
MEM 26.320312 1713399289.7291
MEM 26.320312 1713399289.8293
MEM 26.320312 1713399289.9295
MEM 26.320312 1713399290.0296
MEM 26.320312 1713399290.1298
MEM 26.320312 1713399290.2300
MEM 26.320312 1713399290.3301
MEM 26.320312 1713399290.4303
MEM 26.320312 1713399290.5305
MEM 26.320312 1713399290.6306
MEM 26.320312 1713399290.7308
MEM 26.320312 1713399290.8309
MEM 26.320312 1713399290.9311
MEM 26.320312 1713399291.0312
MEM 26.320312 1713399291.1314
MEM 26.320312 1713399291.2315
MEM 26.320312 1713399291.3316
MEM 26.320312 1713399291.4318
MEM 26.320312 1713399291.5320
MEM 26.320312 1713399291.6321
MEM 26.320312 1713399291.7323
MEM 26.320312 1713399291.8324
MEM 26.320312 1713399291.9326
MEM 26.320312 1713399292.0327
MEM 26.320312 1713399292.1329
MEM 26.320312 1713399292.2330
MEM 26.320312 1713399292.3332
MEM 26.320312 1713399292.4333
MEM 26.320312 1713399292.5336
MEM 26.320312 1713399292.6337
MEM 26.320312 1713399292.7339
MEM 26.320312 1713399292.8340
MEM 26.320312 1713399292.9342
MEM 26.320312 1713399293.0343
MEM 26.320312 1713399293.1344
MEM 26.320312 1713399293.2346
MEM 26.320312 1713399293.3347
MEM 26.320312 1713399293.4348
MEM 26.320312 1713399293.5350
MEM 26.320312 1713399293.6352
MEM 26.320312 1713399293.7353
MEM 26.320312 1713399293.8355
MEM 26.320312 1713399293.9357
MEM 26.320312 1713399294.0358
MEM 26.320312 1713399294.1360
MEM 26.320312 1713399294.2361
MEM 26.320312 1713399294.3363
MEM 26.320312 1713399294.4364
MEM 26.320312 1713399294.5365
MEM 26.320312 1713399294.6368
MEM 26.320312 1713399294.7370
MEM 26.320312 1713399294.8372
MEM 26.320312 1713399294.9374
MEM 26.320312 1713399295.0375
MEM 26.320312 1713399295.1377
MEM 26.320312 1713399295.2378
MEM 26.320312 1713399295.3379
MEM 26.320312 1713399295.4381
MEM 26.320312 1713399295.5382
MEM 26.320312 1713399295.6384
MEM 26.320312 1713399295.7386
MEM 26.320312 1713399295.8387
MEM 26.320312 1713399295.9389
MEM 26.320312 1713399296.0391
MEM 26.320312 1713399296.1393
MEM 26.320312 1713399296.2394
MEM 26.320312 1713399296.3395
MEM 26.320312 1713399296.4397
MEM 26.320312 1713399296.5398
MEM 26.320312 1713399296.6399
MEM 26.320312 1713399296.7402
MEM 26.320312 1713399296.8403
MEM 26.320312 1713399296.9405
MEM 26.320312 1713399297.0407
MEM 26.320312 1713399297.1408
MEM 26.320312 1713399297.2409
MEM 26.320312 1713399297.3411
MEM 26.320312 1713399297.4412
MEM 26.320312 1713399297.5413
MEM 26.320312 1713399297.6415
MEM 26.320312 1713399297.7417
MEM 26.320312 1713399297.8418
MEM 26.320312 1713399297.9420
MEM 26.320312 1713399298.0421
MEM 26.320312 1713399298.1423
MEM 26.320312 1713399298.2425
MEM 26.320312 1713399298.3426
MEM 26.320312 1713399298.4427
MEM 26.320312 1713399298.5428
MEM 26.320312 1713399298.6430
MEM 26.320312 1713399298.7431
MEM 26.320312 1713399298.8433
MEM 26.320312 1713399298.9435
MEM 26.320312 1713399299.0436
MEM 26.320312 1713399299.1438
MEM 26.320312 1713399299.2439
MEM 26.320312 1713399299.3440
MEM 26.320312 1713399299.4442
MEM 26.320312 1713399299.5443
MEM 26.320312 1713399299.6444
MEM 26.320312 1713399299.7446
MEM 26.320312 1713399299.8448
MEM 26.320312 1713399299.9450
MEM 26.320312 1713399300.0452
MEM 26.320312 1713399300.1454
MEM 26.320312 1713399300.2455
MEM 26.320312 1713399300.3457
